#{"t_start": 1663568609.2227702, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
28,50,39.514261,0.22,0.2347560975609756
14,50,39.691802,0.36,0.4072727272727273
26,50,39.880149,0.24,0.28827361563517917
24,50,40.070298,0.26,0.32367307066102247
26,50,40.250891,0.24,0.27153147510178516
28,50,40.451222,0.22,0.22776501476862487
26,50,40.645477,0.24,0.2896622313203685
24,50,40.842869,0.26,0.31950333131435493
26,50,41.026409,0.24,0.25308436145381796
28,50,41.223125,0.22,0.2319068596601636
30,50,41.423768,0.2,0.2545632333767927
26,50,41.616596,0.24,0.2503927112786679
18,50,41.792323,0.32,0.38958534233365477
26,50,41.980952,0.24,0.24853801169590642
30,50,42.174149,0.2,0.215977377165076
32,50,42.374555,0.18,0.17747326203208555
44,50,42.584101,0.06,0.08387305699481866
30,50,42.782943,0.2,0.22563787273286198
32,50,42.987242,0.18,0.2108145106091718
22,50,43.174491,0.28,0.3327974276527331
34,50,43.375452,0.16,0.16698966408268734
30,50,43.568071,0.2,0.2064814814814815
20,50,43.743567,0.3,0.3584664536741214
38,50,43.951326,0.12,0.13421230561189992
36,50,44.152889,0.14,0.13063357282821686
26,50,44.341391,0.24,0.25709677419354837
24,50,44.528233,0.26,0.26506024096385544
22,50,44.719621,0.28,0.28884527314360486
22,50,44.901479,0.28,0.2785855915399868
24,50,46.456724,0.26,0.2962835512732278
26,50,46.651945,0.24,0.26063016212909146
34,50,46.855558,0.16,0.1716191631291692
36,50,47.048602,0.14,0.1554734721289456
34,50,47.245799,0.16,0.1803807679896741
26,50,47.433302,0.24,0.24863475746867972
28,50,47.631877,0.22,0.26830087306917394
32,50,47.829266,0.18,0.1783655476432689
34,50,48.031266,0.16,0.2057845744680851
28,50,48.217479,0.22,0.21379102679915687
16,50,48.397951,0.34,0.37141033822590935
34,50,48.596865,0.16,0.17271895025938358
18,50,48.776098,0.32,0.3367586611861421
30,50,48.951994,0.2,0.2094755661501788
32,50,49.136103,0.18,0.21132075471698114
24,50,49.303503,0.26,0.25841947315771924
22,50,49.478594,0.28,0.29065950462548495
24,50,49.656281,0.26,0.2880751782242385
30,50,49.837178,0.2,0.26413286489939314
30,50,50.012627,0.2,0.23293455313159747
26,50,50.184786,0.24,0.268670591881004
34,50,50.367123,0.16,0.11794546607482562
16,50,50.533864,0.34,0.3703939008894536
34,50,50.717455,0.16,0.16761649346295676
28,50,50.899383,0.22,0.25295663600525625
30,50,51.084757,0.2,0.254502208630649
