#{"t_start": 1663602367.6898365, "env_id": "RMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
37,50,25.745656,0.26,0.2941571524513096
38,50,25.872543,0.24,0.2042594385285576
30,50,25.994413,0.4,0.42242210086733056
33,50,26.118965,0.34,0.3854936198791135
36,50,26.242961,0.28,0.31909121736181756
37,50,26.368319,0.26,0.2736037234042553
35,50,26.514691,0.3,0.35109906654622103
36,50,26.652658,0.28,0.2616464582003829
37,50,26.781342,0.26,0.25694232529752825
36,50,26.905293,0.28,0.2956547269524369
33,50,27.032207,0.34,0.3668057210965435
32,50,27.162101,0.36,0.37358490566037733
30,50,27.301778,0.4,0.3931310436812271
32,50,27.425225,0.36,0.38585496866606983
31,50,27.544278,0.38,0.339598185353208
32,50,27.696691,0.36,0.4155221973810284
33,50,27.840948,0.34,0.30154820548909217
32,50,27.988191,0.36,0.36194607995041833
29,50,28.117695,0.42,0.4169308814204185
32,50,28.267217,0.36,0.38850063532401524
30,50,28.405071,0.4,0.434126718069058
31,50,28.542366,0.38,0.4264126149802891
34,50,28.669695,0.32,0.28066598708800544
32,50,28.785336,0.36,0.3667563930013459
31,50,28.907476,0.38,0.42838874680306904
36,50,29.000056,0.28,0.28263176512203747
34,50,29.113281,0.32,0.31829814459373
35,50,29.246714,0.3,0.3453259532595326
30,50,29.379182,0.4,0.4448705656759348
33,50,29.513738,0.34,0.3883495145631068
34,50,29.651793,0.32,0.32784769280413034
36,50,29.779201,0.28,0.280530135689492
33,50,29.901517,0.34,0.3429433456252095
32,50,30.026014,0.36,0.3570770647835431
30,50,30.134649,0.4,0.3938223938223938
32,50,30.249288,0.36,0.3806719778316592
34,50,30.379752,0.32,0.37216431637032493
38,50,30.513534,0.24,0.2788492971559333
40,50,30.627304,0.2,0.21433691756272402
37,50,30.740673,0.26,0.25716189207195206
38,50,30.867658,0.24,0.24310618066561016
29,50,31.006286,0.42,0.40687397708674305
39,50,31.131777,0.22,0.21781864299302472
30,50,31.270663,0.4,0.3970315398886827
35,50,31.394904,0.3,0.3145555193747965
37,50,31.522354,0.26,0.2981724911830715
35,50,31.639863,0.3,0.3002092050209205
35,50,31.769849,0.3,0.3366897419760856
33,50,31.915152,0.34,0.34287552267610166
36,50,32.040298,0.28,0.2789046653144016
35,50,32.164008,0.3,0.3079777365491651
30,50,32.305753,0.4,0.4553275976174719
35,50,32.447469,0.3,0.3237639553429027
35,50,32.589711,0.3,0.32290436835891384
32,50,32.726374,0.36,0.3665241295051924
32,50,32.858401,0.36,0.3742621015348288
34,50,32.988803,0.32,0.3081395348837209
36,50,33.109865,0.28,0.27817745803357313
34,50,33.228107,0.32,0.3451568894952251
37,50,33.350576,0.26,0.3244929797191888
38,50,33.48648,0.24,0.2135529996891514
36,50,33.619419,0.28,0.2987983111399805
34,50,33.760916,0.32,0.3261943986820428
34,50,33.88261,0.32,0.3020833333333333
37,50,34.008813,0.26,0.2269920611584828
37,50,34.120508,0.26,0.31684174855981023
32,50,34.241216,0.36,0.3838051349572087
36,50,34.377467,0.28,0.2954104718810601
31,50,34.536285,0.38,0.39665551839464885
33,50,34.681112,0.34,0.3932441045251753
37,50,34.811551,0.26,0.28511326860841424
37,50,34.917571,0.26,0.30162085976039466
40,50,35.027534,0.2,0.20605869359419376
36,50,35.165066,0.28,0.2762550046196489
34,50,35.292692,0.32,0.35804905553989286
34,50,35.432569,0.32,0.34958217270194986
37,50,35.562242,0.26,0.26273630246715796
35,50,35.697466,0.3,0.31115524660708377
33,50,35.808387,0.34,0.354655056932351
39,50,35.93961,0.22,0.21946375372393248
37,50,36.053417,0.26,0.25751759436980165
35,50,36.16982,0.3,0.3474036850921273
38,50,36.288848,0.24,0.250493745885451
35,50,36.416876,0.3,0.3079150579150579
41,50,36.52364,0.18,0.17242472266244058
38,50,36.632558,0.24,0.23985239852398524
34,50,36.75821,0.32,0.31501950585175553
34,50,36.867682,0.32,0.3235198964736331
38,50,36.992072,0.24,0.22595001711742554
28,50,37.107346,0.44,0.46960991835500454
38,50,37.227225,0.24,0.2676568657168839
33,50,37.361326,0.34,0.32171668280090354
31,50,37.48643,0.38,0.3884372177055104
39,50,37.626553,0.22,0.22165300546448088
38,50,37.754148,0.24,0.23804971319311663
32,50,37.896957,0.36,0.3698585060875288
33,50,38.018357,0.34,0.34696659850034084
34,50,38.139634,0.32,0.326031746031746
35,50,38.251613,0.3,0.33168163518117066
36,50,38.383385,0.28,0.2726393812439575
32,50,38.509551,0.36,0.3371775417298938
37,50,38.651239,0.26,0.2621664050235479
36,50,38.767948,0.28,0.24279835390946503
36,50,38.896985,0.28,0.2883116883116883
33,50,39.038186,0.34,0.3538908621246367
40,50,39.17268,0.2,0.18595317725752508
32,50,39.326202,0.36,0.36618444846292947
32,50,39.451831,0.36,0.4019780996114447
35,50,39.583321,0.3,0.3045923149015933
37,50,39.697619,0.26,0.25409276944065484
32,50,39.825108,0.36,0.3697715289982425
28,50,39.946276,0.44,0.4495884773662551
34,50,40.092255,0.32,0.3607079646017699
33,50,40.214063,0.34,0.3506823230720406
36,50,40.329014,0.28,0.3094109681787407
33,50,40.444086,0.34,0.3785736726358781
30,50,40.55944,0.4,0.4170389278876835
34,50,40.678318,0.32,0.3366306027820711
30,50,40.801156,0.4,0.4059183017047282
35,50,40.932685,0.3,0.27873183619550856
33,50,41.053167,0.34,0.36147186147186144
30,50,41.187281,0.4,0.4327651515151515
34,50,41.318643,0.32,0.33136094674556216
34,50,41.440955,0.32,0.33878351863963374
33,50,41.559963,0.34,0.3453887884267631
36,50,41.680004,0.28,0.3216049382716049
34,50,41.813601,0.32,0.33570159857904086
29,50,41.923913,0.42,0.4042151620006291
34,50,42.053318,0.32,0.33920417482061316
28,50,42.180281,0.44,0.4870717517776341
36,50,42.300143,0.28,0.28651315789473686
31,50,42.401279,0.38,0.4247416020671835
37,50,42.526613,0.26,0.28029572484731596
36,50,42.646542,0.28,0.31217095075874884
41,50,42.781902,0.18,0.18315018315018314
34,50,42.918728,0.32,0.3928811282740094
33,50,43.051584,0.34,0.37817412333736394
33,50,43.185299,0.34,0.36258226261360077
34,50,43.324084,0.32,0.33599263577784594
34,50,43.45225,0.32,0.31103360811667724
35,50,43.574709,0.3,0.31304874356645473
34,50,43.696515,0.32,0.33021077283372363
37,50,43.806093,0.26,0.275348234531908
32,50,43.937093,0.36,0.38656716417910447
30,50,44.060246,0.4,0.42602377807133424
32,50,44.201579,0.36,0.37119113573407203
33,50,44.333763,0.34,0.34652477552377786
33,50,44.462527,0.34,0.36711786068009244
31,50,44.610926,0.38,0.4097222222222222
35,50,44.720102,0.3,0.32878451285306254
36,50,44.849898,0.28,0.29490874159462055
31,50,44.984378,0.38,0.4467944481163252
30,50,45.13589,0.4,0.4442520775623269
35,50,45.257983,0.3,0.2888198757763975
34,50,45.376238,0.32,0.3310170562223626
34,50,45.497148,0.32,0.3258203513423931
38,50,45.622087,0.24,0.25344611528822053
32,50,45.761808,0.36,0.36757466360354446
31,50,45.890461,0.38,0.39167812929848694
35,50,46.017285,0.3,0.3414110429447853
29,50,46.161276,0.42,0.4333118556701031
34,50,46.284002,0.32,0.33181670458238544
38,50,46.398933,0.24,0.2565162110616656
35,50,46.520029,0.3,0.30361137743688077
30,50,46.657989,0.4,0.432086928731224
34,50,46.769254,0.32,0.3357898109580263
35,50,46.897064,0.3,0.31348615659422446
35,50,47.017673,0.3,0.3215735248204808
36,50,47.128885,0.28,0.25958305312710156
35,50,47.249387,0.3,0.29411764705882354
26,50,47.411557,0.48,0.47167325428194995
34,50,47.553628,0.32,0.3272430668841762
38,50,47.684016,0.24,0.253324889170361
32,50,47.815624,0.36,0.375113808801214
39,50,47.950626,0.22,0.20809635329541654
30,50,48.095068,0.4,0.43509933774834436
29,50,48.234627,0.42,0.46196539340515835
34,50,48.359768,0.32,0.384223053383203
39,50,48.481577,0.22,0.24134615384615385
35,50,48.578833,0.3,0.37909967845659165
36,50,48.691594,0.28,0.2674380165289256
35,50,48.80912,0.3,0.31072
35,50,48.907773,0.3,0.32007952286282304
36,50,49.02042,0.28,0.3193356314634911
40,50,49.139563,0.2,0.208955223880597
37,50,49.248101,0.26,0.2737110120942075
31,50,49.379944,0.38,0.39553752535496955
33,50,49.5164,0.34,0.39034267912772586
31,50,49.622345,0.38,0.3880208333333333
35,50,49.758292,0.3,0.2983425414364641
31,50,49.882432,0.38,0.40716180371352784
32,50,49.997159,0.36,0.38485158648925283
26,50,50.128291,0.48,0.5469303423848878
34,50,50.24385,0.32,0.3438107582631238
32,50,50.358273,0.36,0.40722813810906744
32,50,50.48532,0.36,0.3889471843301854
34,50,50.602108,0.32,0.33472
35,50,50.717204,0.3,0.3671720500988794
41,50,50.820101,0.18,0.15682281059063136
36,50,50.929793,0.28,0.30851063829787234
38,50,51.06322,0.24,0.24150485436893204
35,50,51.187435,0.3,0.2993527508090615
33,50,51.329385,0.34,0.35484848484848486
29,50,51.457206,0.42,0.4862592951826705
32,50,51.59284,0.36,0.40661719233147803
33,50,51.728662,0.34,0.3520074696545285
33,50,51.861022,0.34,0.37358734258960286
30,50,51.967061,0.4,0.4136724960254372
35,50,52.087738,0.3,0.3057565272098144
32,50,52.239645,0.36,0.36966513460275774
35,50,52.366791,0.3,0.3587354409317804
42,50,52.485661,0.16,0.17339593114241
37,50,52.589556,0.26,0.27877237851662406
33,50,52.717844,0.34,0.3562953197099539
37,50,52.837234,0.26,0.2627009646302251
33,50,52.954883,0.34,0.39601620526671166
27,50,53.066357,0.46,0.48019017432646594
31,50,53.176781,0.38,0.3997294555292526
34,50,53.315776,0.32,0.3156862745098039
32,50,53.433863,0.36,0.3653007846556234
36,50,53.54062,0.28,0.2804589942625717
38,50,53.649357,0.24,0.245662100456621
35,50,53.740135,0.3,0.3101327290385238
35,50,53.834566,0.3,0.2716496542640764
37,50,53.941164,0.26,0.2841726618705036
33,50,54.046211,0.34,0.35510887772194305
37,50,54.169619,0.26,0.27586206896551724
35,50,54.285962,0.3,0.3335750543872371
36,50,54.403667,0.28,0.2677376171352075
32,50,54.525699,0.36,0.3669259384511329
34,50,54.650184,0.32,0.3515625
35,50,54.785266,0.3,0.3224284366152878
35,50,54.931688,0.3,0.35424966799468793
33,50,55.063424,0.34,0.35454284895385496
36,50,55.200968,0.28,0.27710843373493976
32,50,55.334898,0.36,0.3499005964214712
36,50,55.466124,0.28,0.27050017012589317
35,50,55.612188,0.3,0.31343283582089554
34,50,55.734416,0.32,0.34608985024958405
39,50,55.866468,0.22,0.2220261207200847
32,50,55.984413,0.36,0.37531645569620253
34,50,56.112212,0.32,0.29942602040816324
33,50,56.236266,0.34,0.37165510406342916
32,50,56.332215,0.36,0.36754261363636365
34,50,56.448318,0.32,0.3079150579150579
28,50,56.572858,0.44,0.4719781884277492
31,50,56.683939,0.38,0.38905867970660146
39,50,56.809776,0.22,0.23587223587223588
34,50,56.940776,0.32,0.3118131868131868
31,50,57.071019,0.38,0.3618021006080708
31,50,57.20702,0.38,0.39518072289156625
35,50,57.328062,0.3,0.3276146486308149
30,50,57.442675,0.4,0.45953088866864883
34,50,57.562815,0.32,0.3090342679127726
34,50,57.695568,0.32,0.3404927353126974
37,50,57.822743,0.26,0.26786307743436355
32,50,57.97008,0.36,0.36188296829029093
27,50,58.117321,0.46,0.4868881118881119
30,50,58.282315,0.4,0.4221576227390181
29,50,58.427571,0.42,0.420660621761658
31,50,58.544131,0.38,0.41892332789559544
33,50,58.66232,0.34,0.3462873004857738
39,50,58.800209,0.22,0.2448853068815871
36,50,58.929515,0.28,0.2942450495049505
34,50,59.060728,0.32,0.35862952289465255
33,50,59.194098,0.34,0.36609038519866544
40,50,59.343369,0.2,0.18839230291744258
33,50,59.47544,0.34,0.3794642857142857
36,50,59.606654,0.28,0.27606973058637085
34,50,59.751817,0.32,0.37222991689750695
36,50,59.872314,0.28,0.2823529411764706
32,50,60.001238,0.36,0.38857677902621723
37,50,60.117746,0.26,0.2797828169913766
34,50,60.214369,0.32,0.3349867724867725
42,50,60.32871,0.16,0.16697473813924832
34,50,60.475577,0.32,0.3603411513859275
31,50,60.60282,0.38,0.40069030436146846
39,50,60.725758,0.22,0.2341644204851752
32,50,60.841242,0.36,0.38642879898056703
34,50,60.95323,0.32,0.3775700934579439
38,50,61.073702,0.24,0.2364609571788413
35,50,61.173886,0.3,0.3059480775550444
37,50,61.305091,0.26,0.3045045045045045
37,50,61.429988,0.26,0.26126126126126126
33,50,61.549272,0.34,0.3614175860916082
32,50,61.675503,0.36,0.40536175710594313
38,50,61.803765,0.24,0.2877526753864447
33,50,61.92593,0.34,0.3492838541666667
37,50,62.059685,0.26,0.3083491461100569
32,50,62.172194,0.36,0.36650485436893204
38,50,62.296214,0.24,0.25452870739944733
39,50,62.415192,0.22,0.23217789404839764
32,50,62.52814,0.36,0.4065673662830061
34,50,62.639353,0.32,0.35988620199146515
38,50,62.759444,0.24,0.21728318308983524
35,50,62.863811,0.3,0.2815368922135328
36,50,62.979167,0.28,0.301126664390577
39,50,63.103666,0.22,0.22697874961502926
34,50,63.206098,0.32,0.3343711083437111
37,50,63.325968,0.26,0.23425863236289776
35,50,63.4514,0.3,0.3283536585365854
33,50,63.574879,0.34,0.38135068153655516
38,50,63.698051,0.24,0.27153871940998997
36,50,63.825837,0.28,0.2647058823529412
33,50,63.968993,0.34,0.4019154557463672
29,50,64.111939,0.42,0.4648123324396783
38,50,64.258663,0.24,0.2296091104955371
36,50,64.392388,0.28,0.27652628142344104
29,50,64.51087,0.42,0.40133248730964466
34,50,64.643931,0.32,0.36297279362972795
40,50,64.765579,0.2,0.19247853124074624
32,50,64.88578,0.36,0.3421875
32,50,64.993877,0.36,0.38864331859911594
28,50,65.099557,0.44,0.48418114143920593
34,50,65.218379,0.32,0.353904282115869
33,50,65.351473,0.34,0.3165618448637317
34,50,65.468055,0.32,0.3469387755102041
39,50,65.579125,0.22,0.2670281260589631
33,50,65.716041,0.34,0.341814837522992
34,50,65.844626,0.32,0.3703943115707822
38,50,65.98244,0.24,0.2573826546471868
34,50,66.118181,0.32,0.3228860594188704
35,50,66.242611,0.3,0.30465737169979235
35,50,66.360207,0.3,0.277526395173454
37,50,66.480026,0.26,0.27621483375959077
32,50,66.613787,0.36,0.3859411963501183
36,50,66.731097,0.28,0.2644122383252818
34,50,66.869028,0.32,0.3538050734312417
37,50,67.002608,0.26,0.2727580372250423
33,50,67.15664,0.34,0.38570508692852545
32,50,67.286296,0.36,0.38449111470113084
37,50,67.428408,0.26,0.24746980084884102
40,50,67.544586,0.2,0.18694362017804153
34,50,67.66102,0.32,0.3720853858784893
33,50,67.770576,0.34,0.35186396337475473
36,50,67.866146,0.28,0.2861007778153534
34,50,67.97751,0.32,0.3606455617628802
32,50,68.083075,0.36,0.40782635279730967
38,50,68.198182,0.24,0.22750478621569878
42,50,68.317741,0.16,0.1709928617780662
34,50,68.451684,0.32,0.3196319018404908
36,50,68.564249,0.28,0.3162805662805663
36,50,68.700849,0.28,0.31055699481865284
36,50,68.820843,0.28,0.3139825218476904
34,50,68.959651,0.32,0.3586033343818811
37,50,69.076217,0.26,0.23694267515923567
39,50,69.192258,0.22,0.27181208053691275
36,50,69.300071,0.28,0.2737678855325914
39,50,69.408409,0.22,0.2244538407329105
31,50,69.546167,0.38,0.4109811565951917
39,50,69.666428,0.22,0.18917018284106893
32,50,69.776215,0.36,0.32740428097678625
36,50,69.888916,0.28,0.2801519468186135
39,50,69.983417,0.22,0.22481406355645706
39,50,70.107624,0.22,0.183812171763979
