#{"t_start": 1663577230.6982, "env_id": "RMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
12,50,104.889581,0.76,0.7798640336678537
11,50,104.921888,0.78,0.7978000647039792
12,50,104.952437,0.76,0.7852902374670184
11,50,104.981687,0.78,0.7917577271308148
15,50,105.016915,0.7,0.7257719351880159
12,50,105.050077,0.76,0.8016611295681063
19,50,105.095534,0.62,0.6312693498452012
11,50,105.124791,0.78,0.7775879740348479
11,50,105.154731,0.78,0.8098426514897891
12,50,105.186293,0.76,0.7938931297709924
11,50,105.215815,0.78,0.8284297520661157
17,50,105.25818,0.66,0.665984305697714
13,50,105.2879,0.74,0.7815336463223788
15,50,105.326045,0.7,0.7385538364382697
12,50,105.358845,0.76,0.7827759692216633
12,50,105.391272,0.76,0.7816923560868198
14,50,105.424467,0.72,0.7737870195337114
9,50,105.4503,0.82,0.8425251474158862
14,50,105.481298,0.72,0.7195301027900147
14,50,105.515264,0.72,0.7811059907834101
15,50,105.550774,0.7,0.7414537006306007
19,50,105.596289,0.62,0.6653771760154739
13,50,105.628055,0.74,0.7082465019350997
12,50,105.66166,0.76,0.8022561380225613
17,50,105.70233,0.66,0.6402994791666666
14,50,105.736928,0.72,0.7389622945536578
13,50,105.770774,0.74,0.7208057916273214
14,50,105.804559,0.72,0.7606611570247934
7,50,105.826418,0.86,0.885997521685254
14,50,105.860335,0.72,0.738622754491018
13,50,105.891322,0.74,0.7853486884197057
14,50,105.928194,0.72,0.7533632286995515
17,50,105.966825,0.66,0.6725978647686833
12,50,105.996295,0.76,0.7740283217836698
12,50,106.027887,0.76,0.7623915737298637
12,50,106.058586,0.76,0.7762388427208372
13,50,106.091757,0.74,0.7220457433290979
17,50,106.133208,0.66,0.7200888606791495
12,50,106.16281,0.76,0.7695133149678605
12,50,106.196166,0.76,0.7741423125794155
14,50,106.232205,0.72,0.7454819277108434
14,50,106.266663,0.72,0.7316153362664991
12,50,106.297333,0.76,0.7470409198512006
8,50,106.320246,0.84,0.8421379738968303
16,50,106.359568,0.68,0.7037281425272187
11,50,106.39047,0.78,0.7628494138863842
17,50,106.433442,0.66,0.6665635632539437
16,50,106.471732,0.68,0.663799036476256
16,50,106.508324,0.68,0.6874069663590354
14,50,106.541378,0.72,0.7602514217300209
11,50,106.569561,0.78,0.7720842502357749
11,50,106.600343,0.78,0.8176060797973401
14,50,106.634177,0.72,0.7219371391917896
14,50,106.672793,0.72,0.7441033925686591
16,50,106.709255,0.68,0.7118530884808013
12,50,106.738971,0.76,0.7534990002856327
10,50,106.766207,0.8,0.7918552036199095
10,50,106.792326,0.8,0.793918918918919
9,50,106.817464,0.82,0.8792749658002736
10,50,106.845981,0.8,0.8131264144843194
16,50,106.882797,0.68,0.6851211072664359
10,50,106.909912,0.8,0.8146853146853147
14,50,106.948414,0.72,0.742697327532629
17,50,106.987544,0.66,0.6982815598149372
13,50,107.020995,0.74,0.7472290640394089
12,50,107.054327,0.76,0.753489847715736
14,50,107.090147,0.72,0.7481132075471698
15,50,107.127761,0.7,0.7460898502495841
21,50,107.178469,0.58,0.5892156862745098
12,50,107.210456,0.76,0.7678791615289766
10,50,107.237378,0.8,0.8200681325487768
15,50,107.273385,0.7,0.703472840605521
12,50,107.303053,0.76,0.8076572470373746
14,50,107.338213,0.72,0.7843262185409366
16,50,107.376355,0.68,0.6950613191912496
11,50,107.405707,0.78,0.7635452552458503
15,50,107.440734,0.7,0.7237843202117102
11,50,107.468221,0.78,0.8163738813390785
13,50,107.502764,0.74,0.687748344370861
16,50,107.543246,0.68,0.7116294793779581
10,50,107.57249,0.8,0.7810194500335346
16,50,107.606517,0.68,0.6916666666666667
17,50,107.647861,0.66,0.6859344894026975
9,50,107.671758,0.82,0.8026151930261519
15,50,107.708073,0.7,0.7319488817891374
10,50,107.73381,0.8,0.8019218846869188
14,50,107.768844,0.72,0.7415458937198067
17,50,107.810709,0.66,0.6481975967957276
17,50,107.846058,0.66,0.654320987654321
16,50,107.884766,0.68,0.7088800732377174
11,50,107.913227,0.78,0.8193935354881706
16,50,107.949341,0.68,0.6972727272727273
14,50,107.986451,0.72,0.7229381443298969
12,50,108.017031,0.76,0.780886513674945
12,50,108.046503,0.76,0.773875539125077
13,50,108.079285,0.74,0.7653666146645866
14,50,108.113671,0.72,0.75042793563848
12,50,108.144476,0.76,0.7459884953072964
13,50,108.179686,0.74,0.747614650661742
17,50,108.217418,0.66,0.6691312384473198
18,50,108.256403,0.64,0.6425891181988743
18,50,108.300546,0.64,0.6665621079046424
17,50,108.339469,0.66,0.6833057851239669
14,50,108.372028,0.72,0.7734971770176021
15,50,108.410524,0.7,0.7331234697446659
11,50,108.435661,0.78,0.811078140454995
5,50,108.45289,0.9,0.896701929060361
13,50,108.486624,0.74,0.7834856602584305
12,50,108.515761,0.76,0.7383966244725738
12,50,108.550019,0.76,0.7632612966601179
16,50,108.585453,0.68,0.6450855417645086
12,50,108.617249,0.76,0.7567380787836904
14,50,108.650746,0.72,0.6963534361851332
19,50,108.695866,0.62,0.598030163127116
16,50,108.733198,0.68,0.7205783456624075
14,50,108.769566,0.72,0.737597911227154
11,50,108.799519,0.78,0.7803174603174603
14,50,108.830422,0.72,0.7032631899969503
21,50,108.878145,0.58,0.5840978593272171
11,50,108.907068,0.78,0.790740176667682
13,50,108.938536,0.74,0.730817217716781
14,50,108.97633,0.72,0.6886950687688695
18,50,109.01908,0.64,0.6502557544757033
15,50,109.054396,0.7,0.7215909090909091
15,50,109.09227,0.7,0.7155495066349098
3,50,109.108261,0.94,0.9536835561081753
14,50,109.141383,0.72,0.730635472652545
12,50,109.172622,0.76,0.7654120700843609
13,50,109.205464,0.74,0.7678092399403875
12,50,109.238918,0.76,0.7762076897798226
11,50,109.270329,0.78,0.7748125937031485
7,50,109.289792,0.86,0.8667056416252558
18,50,109.324973,0.64,0.6471306471306472
17,50,109.365188,0.66,0.7086861084979618
13,50,109.397098,0.74,0.7615849563465413
14,50,109.432292,0.72,0.7607361963190185
10,50,109.462566,0.8,0.8083385189794648
18,50,109.504529,0.64,0.657059585492228
11,50,109.53352,0.78,0.7726574500768049
15,50,109.5705,0.7,0.7499210609409536
15,50,109.60921,0.7,0.7372881355932204
11,50,109.637877,0.78,0.7927392739273927
13,50,109.672367,0.74,0.7763063707945598
12,50,109.705415,0.76,0.7736810551558753
12,50,109.735949,0.76,0.7683975788467665
14,50,109.770162,0.72,0.7168141592920354
13,50,109.799492,0.74,0.7773081924577373
8,50,109.822676,0.84,0.8419395465994962
16,50,109.858796,0.68,0.7366837195305447
11,50,109.887011,0.78,0.7801015835076187
12,50,109.916675,0.76,0.7698234349919744
20,50,109.960166,0.6,0.6286876907426246
13,50,109.992559,0.74,0.733609166136219
16,50,110.028748,0.68,0.6728041050407486
14,50,110.0611,0.72,0.7268228307489277
17,50,110.100152,0.66,0.6245487364620939
15,50,110.136382,0.7,0.7233290488431876
13,50,110.168755,0.74,0.7178787878787879
15,50,110.207449,0.7,0.7149390243902439
13,50,110.241762,0.74,0.7462974887314875
13,50,110.275563,0.74,0.7509351620947631
16,50,110.310831,0.68,0.712354605469978
13,50,110.345371,0.74,0.771608643457383
14,50,110.378716,0.72,0.7694300518134715
10,50,110.406329,0.8,0.7805186590765338
10,50,110.429905,0.8,0.8032734274711169
12,50,110.459806,0.76,0.7592814371257485
17,50,110.498538,0.66,0.690454682324601
9,50,110.524364,0.82,0.8405144694533762
19,50,110.56684,0.62,0.626916524701874
9,50,110.594161,0.82,0.8597729364835839
19,50,110.638991,0.62,0.6400253726609578
14,50,110.674494,0.72,0.7193569993302076
13,50,110.706511,0.74,0.7320971867007673
15,50,110.741277,0.7,0.663884430176565
6,50,110.758923,0.88,0.8773764258555133
16,50,110.79536,0.68,0.7351984385165907
12,50,110.82652,0.76,0.7618449952933793
13,50,110.855402,0.74,0.7628471113948292
11,50,110.886366,0.78,0.8301282051282052
14,50,110.920753,0.72,0.7452991452991453
11,50,110.950726,0.78,0.8319200484554815
18,50,110.990714,0.64,0.6344920688491393
14,50,111.026318,0.72,0.7712201591511937
15,50,111.064615,0.7,0.6636786188579017
10,50,111.091157,0.8,0.812702527543746
15,50,111.125238,0.7,0.7256559766763848
9,50,111.151811,0.82,0.8157593123209169
12,50,111.184371,0.76,0.7616993030202456
17,50,111.224968,0.66,0.6833490714510545
13,50,111.255257,0.74,0.7627063774684364
15,50,111.291039,0.7,0.7522302158273382
12,50,111.322275,0.76,0.7975460122699386
10,50,111.348702,0.8,0.8127629733520336
9,50,111.375855,0.82,0.8323019801980198
13,50,111.40715,0.74,0.7561364360854319
12,50,111.438116,0.76,0.7839291363492565
14,50,111.472621,0.72,0.742284963887065
14,50,111.506112,0.72,0.7574770506366597
20,50,111.553128,0.6,0.5833333333333334
15,50,111.589302,0.7,0.7479173094723851
11,50,111.615338,0.78,0.7467065868263473
12,50,111.64691,0.76,0.7750497677504977
